QQQE,Date
25.207612991333008,2014-03-19 00:00:00-04:00
25.300872802734375,2014-03-20 00:00:00-04:00
24.994436264038086,2014-03-21 00:00:00-04:00
24.537006378173828,2014-03-24 00:00:00-04:00
24.658084869384766,2014-03-25 00:00:00-04:00
24.474897384643555,2014-03-26 00:00:00-04:00
24.36767578125,2014-03-27 00:00:00-04:00
24.40788459777832,2014-03-28 00:00:00-04:00
24.64914894104004,2014-03-31 00:00:00-04:00
25.055727005004883,2014-04-01 00:00:00-04:00
25.18528938293457,2014-04-02 00:00:00-04:00
24.94403076171875,2014-04-03 00:00:00-04:00
24.34979820251465,2014-04-04 00:00:00-04:00
24.00131607055664,2014-04-07 00:00:00-04:00
24.229169845581055,2014-04-08 00:00:00-04:00
24.586597442626953,2014-04-09 00:00:00-04:00
23.840471267700195,2014-04-10 00:00:00-04:00
23.514318466186523,2014-04-11 00:00:00-04:00
23.68408966064453,2014-04-14 00:00:00-04:00
23.78685760498047,2014-04-15 00:00:00-04:00
24.005781173706055,2014-04-16 00:00:00-04:00
24.180023193359375,2014-04-17 00:00:00-04:00
24.273849487304688,2014-04-21 00:00:00-04:00
24.51511573791504,2014-04-22 00:00:00-04:00
24.331933975219727,2014-04-23 00:00:00-04:00
24.31405258178711,2014-04-24 00:00:00-04:00
23.90301513671875,2014-04-25 00:00:00-04:00
23.871746063232422,2014-04-28 00:00:00-04:00
24.010255813598633,2014-04-29 00:00:00-04:00
24.18895721435547,2014-04-30 00:00:00-04:00
24.30512809753418,2014-05-01 00:00:00-04:00
24.31405258178711,2014-05-02 00:00:00-04:00
24.345338821411133,2014-05-05 00:00:00-04:00
24.117475509643555,2014-05-06 00:00:00-04:00
24.010255813598633,2014-05-07 00:00:00-04:00
24.02811622619629,2014-05-08 00:00:00-04:00
24.130878448486328,2014-05-09 00:00:00-04:00
24.555322647094727,2014-05-12 00:00:00-04:00
24.555322647094727,2014-05-13 00:00:00-04:00
24.345338821411133,2014-05-14 00:00:00-04:00
24.184494018554688,2014-05-15 00:00:00-04:00
24.327468872070312,2014-05-16 00:00:00-04:00
24.546390533447266,2014-05-19 00:00:00-04:00
24.33639907836914,2014-05-20 00:00:00-04:00
24.483840942382812,2014-05-21 00:00:00-04:00
24.658084869384766,2014-05-22 00:00:00-04:00
24.82339096069336,2014-05-23 00:00:00-04:00
25.055727005004883,2014-05-27 00:00:00-04:00
24.993175506591797,2014-05-28 00:00:00-04:00
25.118268966674805,2014-05-29 00:00:00-04:00
25.064661026000977,2014-05-30 00:00:00-04:00
25.176353454589844,2014-06-02 00:00:00-04:00
25.113807678222656,2014-06-03 00:00:00-04:00
25.225513458251953,2014-06-04 00:00:00-04:00
25.355070114135742,2014-06-05 00:00:00-04:00
25.5650634765625,2014-06-06 00:00:00-04:00
25.556127548217773,2014-06-09 00:00:00-04:00
25.533784866333008,2014-06-10 00:00:00-04:00
