KHC,Date
59.37929916381836,2017-09-20 00:00:00-04:00
58.73994445800781,2017-09-21 00:00:00-04:00
57.63219451904297,2017-09-22 00:00:00-04:00
58.301307678222656,2017-09-25 00:00:00-04:00
58.427696228027344,2017-09-26 00:00:00-04:00
58.16006088256836,2017-09-27 00:00:00-04:00
57.966766357421875,2017-09-28 00:00:00-04:00
57.65450668334961,2017-09-29 00:00:00-04:00
57.87752914428711,2017-10-02 00:00:00-04:00
57.85523223876953,2017-10-03 00:00:00-04:00
57.81805419921875,2017-10-04 00:00:00-04:00
58.17491149902344,2017-10-05 00:00:00-04:00
58.12289047241211,2017-10-06 00:00:00-04:00
57.490943908691406,2017-10-09 00:00:00-04:00
58.093143463134766,2017-10-10 00:00:00-04:00
58.13032531738281,2017-10-11 00:00:00-04:00
58.100555419921875,2017-10-12 00:00:00-04:00
57.79576110839844,2017-10-13 00:00:00-04:00
57.72884750366211,2017-10-16 00:00:00-04:00
57.64706802368164,2017-10-17 00:00:00-04:00
57.319942474365234,2017-10-18 00:00:00-04:00
56.85157775878906,2017-10-19 00:00:00-04:00
57.03001403808594,2017-10-20 00:00:00-04:00
57.29022216796875,2017-10-23 00:00:00-04:00
57.4091796875,2017-10-24 00:00:00-04:00
57.490943908691406,2017-10-25 00:00:00-04:00
57.46865463256836,2017-10-26 00:00:00-04:00
57.46865463256836,2017-10-27 00:00:00-04:00
55.95945358276367,2017-10-30 00:00:00-04:00
57.490943908691406,2017-10-31 00:00:00-04:00
57.766029357910156,2017-11-01 00:00:00-04:00
58.01136779785156,2017-11-02 00:00:00-04:00
57.98906326293945,2017-11-03 00:00:00-04:00
57.24562454223633,2017-11-06 00:00:00-05:00
58.12289047241211,2017-11-07 00:00:00-05:00
59.16371154785156,2017-11-08 00:00:00-05:00
59.03732681274414,2017-11-09 00:00:00-05:00
59.26778030395508,2017-11-10 00:00:00-05:00
59.36444854736328,2017-11-13 00:00:00-05:00
59.01502227783203,2017-11-14 00:00:00-05:00
58.56896209716797,2017-11-15 00:00:00-05:00
59.7117919921875,2017-11-16 00:00:00-05:00
59.67431640625,2017-11-17 00:00:00-05:00
59.899139404296875,2017-11-20 00:00:00-05:00
59.95907211303711,2017-11-21 00:00:00-05:00
59.816680908203125,2017-11-22 00:00:00-05:00
59.77172088623047,2017-11-24 00:00:00-05:00
59.65932846069336,2017-11-27 00:00:00-05:00
59.18720245361328,2017-11-28 00:00:00-05:00
60.76842498779297,2017-11-29 00:00:00-05:00
60.97824478149414,2017-11-30 00:00:00-05:00
60.85834503173828,2017-12-01 00:00:00-05:00
61.39042282104492,2017-12-04 00:00:00-05:00
60.431190490722656,2017-12-05 00:00:00-05:00
60.318790435791016,2017-12-06 00:00:00-05:00
59.47197341918945,2017-12-07 00:00:00-05:00
58.8125114440918,2017-12-08 00:00:00-05:00
58.73006057739258,2017-12-11 00:00:00-05:00
59.16472244262695,2017-12-12 00:00:00-05:00
59.41200637817383,2017-12-13 00:00:00-05:00
59.18720245361328,2017-12-14 00:00:00-05:00
59.60687255859375,2017-12-15 00:00:00-05:00
59.4794807434082,2017-12-18 00:00:00-05:00
58.84246826171875,2017-12-19 00:00:00-05:00
57.9881591796875,2017-12-20 00:00:00-05:00
58.36286544799805,2017-12-21 00:00:00-05:00
58.632659912109375,2017-12-22 00:00:00-05:00
58.53522872924805,2017-12-26 00:00:00-05:00
58.43778991699219,2017-12-27 00:00:00-05:00
58.3928337097168,2017-12-28 00:00:00-05:00
58.2729606628418,2017-12-29 00:00:00-05:00
57.718387603759766,2018-01-02 00:00:00-05:00
57.710899353027344,2018-01-03 00:00:00-05:00
58.38534927368164,2018-01-04 00:00:00-05:00
58.3328857421875,2018-01-05 00:00:00-05:00
58.8125114440918,2018-01-08 00:00:00-05:00
58.91741180419922,2018-01-09 00:00:00-05:00
58.370365142822266,2018-01-10 00:00:00-05:00
57.800819396972656,2018-01-11 00:00:00-05:00
57.96567153930664,2018-01-12 00:00:00-05:00
58.932403564453125,2018-01-16 00:00:00-05:00
60.00404357910156,2018-01-17 00:00:00-05:00
59.40452194213867,2018-01-18 00:00:00-05:00
59.696800231933594,2018-01-19 00:00:00-05:00
60.0789794921875,2018-01-22 00:00:00-05:00
60.1539192199707,2018-01-23 00:00:00-05:00
59.8466796875,2018-01-24 00:00:00-05:00
59.704280853271484,2018-01-25 00:00:00-05:00
59.494449615478516,2018-01-26 00:00:00-05:00
58.76753234863281,2018-01-29 00:00:00-05:00
58.82748794555664,2018-01-30 00:00:00-05:00
58.74505615234375,2018-01-31 00:00:00-05:00
58.87994384765625,2018-02-01 00:00:00-05:00
57.84578323364258,2018-02-02 00:00:00-05:00
55.650047302246094,2018-02-05 00:00:00-05:00
55.687522888183594,2018-02-06 00:00:00-05:00
55.11799240112305,2018-02-07 00:00:00-05:00
53.64168167114258,2018-02-08 00:00:00-05:00
53.49180221557617,2018-02-09 00:00:00-05:00
53.81402587890625,2018-02-12 00:00:00-05:00
53.73910903930664,2018-02-13 00:00:00-05:00
53.8964729309082,2018-02-14 00:00:00-05:00
54.488494873046875,2018-02-15 00:00:00-05:00
53.0571403503418,2018-02-16 00:00:00-05:00
51.47593688964844,2018-02-20 00:00:00-05:00
50.561668395996094,2018-02-21 00:00:00-05:00
50.6890754699707,2018-02-22 00:00:00-05:00
51.72322463989258,2018-02-23 00:00:00-05:00
52.26279067993164,2018-02-26 00:00:00-05:00
50.861427307128906,2018-02-27 00:00:00-05:00
50.24692153930664,2018-02-28 00:00:00-05:00
50.127017974853516,2018-03-01 00:00:00-05:00
50.33684158325195,2018-03-02 00:00:00-05:00
50.53169250488281,2018-03-05 00:00:00-05:00
50.78649139404297,2018-03-06 00:00:00-05:00
50.554176330566406,2018-03-07 00:00:00-05:00
50.671409606933594,2018-03-08 00:00:00-05:00
50.85295867919922,2018-03-09 00:00:00-05:00
51.20846176147461,2018-03-12 00:00:00-04:00
50.9588508605957,2018-03-13 00:00:00-04:00
50.361297607421875,2018-03-14 00:00:00-04:00
49.51411437988281,2018-03-15 00:00:00-04:00
49.43848419189453,2018-03-16 00:00:00-04:00
48.371952056884766,2018-03-19 00:00:00-04:00
47.78952407836914,2018-03-20 00:00:00-04:00
46.889408111572266,2018-03-21 00:00:00-04:00
45.785057067871094,2018-03-22 00:00:00-04:00
45.406856536865234,2018-03-23 00:00:00-04:00
46.632232666015625,2018-03-26 00:00:00-04:00
45.91365051269531,2018-03-27 00:00:00-04:00
46.42042541503906,2018-03-28 00:00:00-04:00
47.1163215637207,2018-03-29 00:00:00-04:00
45.42954635620117,2018-04-02 00:00:00-04:00
45.565704345703125,2018-04-03 00:00:00-04:00
46.42799758911133,2018-04-04 00:00:00-04:00
46.37504577636719,2018-04-05 00:00:00-04:00
45.792625427246094,2018-04-06 00:00:00-04:00
45.87582778930664,2018-04-09 00:00:00-04:00
46.32966995239258,2018-04-10 00:00:00-04:00
46.54902267456055,2018-04-11 00:00:00-04:00
46.095184326171875,2018-04-12 00:00:00-04:00
46.08005905151367,2018-04-13 00:00:00-04:00
46.284278869628906,2018-04-16 00:00:00-04:00
46.6624755859375,2018-04-17 00:00:00-04:00
45.981719970703125,2018-04-18 00:00:00-04:00
45.179931640625,2018-04-19 00:00:00-04:00
44.03776550292969,2018-04-20 00:00:00-04:00
43.629310607910156,2018-04-23 00:00:00-04:00
42.75944900512695,2018-04-24 00:00:00-04:00
43.001495361328125,2018-04-25 00:00:00-04:00
43.364559173583984,2018-04-26 00:00:00-04:00
43.614173889160156,2018-04-27 00:00:00-04:00
42.6459846496582,2018-04-30 00:00:00-04:00
42.13163375854492,2018-05-01 00:00:00-04:00
40.99702835083008,2018-05-02 00:00:00-04:00
41.5643310546875,2018-05-03 00:00:00-04:00
43.8789176940918,2018-05-04 00:00:00-04:00
44.49917984008789,2018-05-07 00:00:00-04:00
44.446224212646484,2018-05-08 00:00:00-04:00
44.234432220458984,2018-05-09 00:00:00-04:00
44.658016204833984,2018-05-10 00:00:00-04:00
44.80929183959961,2018-05-11 00:00:00-04:00
44.83955764770508,2018-05-14 00:00:00-04:00
44.658016204833984,2018-05-15 00:00:00-04:00
44.84712219238281,2018-05-16 00:00:00-04:00
44.384613037109375,2018-05-17 00:00:00-04:00
43.41374969482422,2018-05-18 00:00:00-04:00
43.15384292602539,2018-05-21 00:00:00-04:00
43.25322341918945,2018-05-22 00:00:00-04:00
43.558998107910156,2018-05-23 00:00:00-04:00
43.62015151977539,2018-05-24 00:00:00-04:00
44.16292953491211,2018-05-25 00:00:00-04:00
43.88007736206055,2018-05-29 00:00:00-04:00
44.980899810791016,2018-05-30 00:00:00-04:00
43.94121551513672,2018-05-31 00:00:00-04:00
44.071189880371094,2018-06-01 00:00:00-04:00
44.65982437133789,2018-06-04 00:00:00-04:00
44.277591705322266,2018-06-05 00:00:00-04:00
44.277591705322266,2018-06-06 00:00:00-04:00
44.08647918701172,2018-06-07 00:00:00-04:00
44.69804382324219,2018-06-08 00:00:00-04:00
45.77593231201172,2018-06-11 00:00:00-04:00
45.95940399169922,2018-06-12 00:00:00-04:00
45.944114685058594,2018-06-13 00:00:00-04:00
46.37986755371094,2018-06-14 00:00:00-04:00
47.098453521728516,2018-06-15 00:00:00-04:00
46.53274154663086,2018-06-18 00:00:00-04:00
47.50361633300781,2018-06-19 00:00:00-04:00
48.1916389465332,2018-06-20 00:00:00-04:00
47.83234786987305,2018-06-21 00:00:00-04:00
48.321590423583984,2018-06-22 00:00:00-04:00
48.40567398071289,2018-06-25 00:00:00-04:00
48.321590423583984,2018-06-26 00:00:00-04:00
47.924068450927734,2018-06-27 00:00:00-04:00
47.89349365234375,2018-06-28 00:00:00-04:00
48.02345275878906,2018-06-29 00:00:00-04:00
47.465396881103516,2018-07-02 00:00:00-04:00
47.88584518432617,2018-07-03 00:00:00-04:00
48.887290954589844,2018-07-05 00:00:00-04:00
49.25422668457031,2018-07-06 00:00:00-04:00
48.902587890625,2018-07-09 00:00:00-04:00
48.925514221191406,2018-07-10 00:00:00-04:00
48.72675704956055,2018-07-11 00:00:00-04:00
48.65031051635742,2018-07-12 00:00:00-04:00
48.81084060668945,2018-07-13 00:00:00-04:00
47.88584518432617,2018-07-16 00:00:00-04:00
48.199275970458984,2018-07-17 00:00:00-04:00
47.083168029785156,2018-07-18 00:00:00-04:00
46.89204788208008,2018-07-19 00:00:00-04:00
46.3951416015625,2018-07-20 00:00:00-04:00
46.09700393676758,2018-07-23 00:00:00-04:00
45.61540222167969,2018-07-24 00:00:00-04:00
45.74535369873047,2018-07-25 00:00:00-04:00
46.234619140625,2018-07-26 00:00:00-04:00
46.06642532348633,2018-07-27 00:00:00-04:00
46.08171844482422,2018-07-30 00:00:00-04:00
46.05878829956055,2018-07-31 00:00:00-04:00
45.317264556884766,2018-08-01 00:00:00-04:00
45.40899658203125,2018-08-02 00:00:00-04:00
49.292457580566406,2018-08-03 00:00:00-04:00
47.62593460083008,2018-08-06 00:00:00-04:00
46.87675857543945,2018-08-07 00:00:00-04:00
46.08171844482422,2018-08-08 00:00:00-04:00
45.8676643371582,2018-08-09 00:00:00-04:00
45.600120544433594,2018-08-10 00:00:00-04:00
45.317264556884766,2018-08-13 00:00:00-04:00
45.50072479248047,2018-08-14 00:00:00-04:00
45.17200469970703,2018-08-15 00:00:00-04:00
46.38118362426758,2018-08-16 00:00:00-04:00
47.146087646484375,2018-08-17 00:00:00-04:00
46.85249328613281,2018-08-20 00:00:00-04:00
46.234378814697266,2018-08-21 00:00:00-04:00
46.01032638549805,2018-08-22 00:00:00-04:00
45.430843353271484,2018-08-23 00:00:00-04:00
45.60855484008789,2018-08-24 00:00:00-04:00
46.02577209472656,2018-08-27 00:00:00-04:00
45.42311096191406,2018-08-28 00:00:00-04:00
45.81716537475586,2018-08-29 00:00:00-04:00
44.98271560668945,2018-08-30 00:00:00-04:00
45.02134704589844,2018-08-31 00:00:00-04:00
43.777408599853516,2018-09-04 00:00:00-04:00
44.04011154174805,2018-09-05 00:00:00-04:00
43.88557434082031,2018-09-06 00:00:00-04:00
43.72332763671875,2018-09-07 00:00:00-04:00
44.225528717041016,2018-09-10 00:00:00-04:00
44.62730407714844,2018-09-11 00:00:00-04:00
45.67809295654297,2018-09-12 00:00:00-04:00
45.96396255493164,2018-09-13 00:00:00-04:00
45.56218338012695,2018-09-14 00:00:00-04:00
45.083152770996094,2018-09-17 00:00:00-04:00
44.11737060546875,2018-09-18 00:00:00-04:00
43.95511245727539,2018-09-19 00:00:00-04:00
44.48050308227539,2018-09-20 00:00:00-04:00
44.1328239440918,2018-09-21 00:00:00-04:00
43.669246673583984,2018-09-24 00:00:00-04:00
43.0047721862793,2018-09-25 00:00:00-04:00
42.62618637084961,2018-09-26 00:00:00-04:00
42.5257453918457,2018-09-27 00:00:00-04:00
42.57981872558594,2018-09-28 00:00:00-04:00
42.91205978393555,2018-10-01 00:00:00-04:00
43.2133903503418,2018-10-02 00:00:00-04:00
42.958412170410156,2018-10-03 00:00:00-04:00
42.896602630615234,2018-10-04 00:00:00-04:00
43.18247985839844,2018-10-05 00:00:00-04:00
44.08646011352539,2018-10-08 00:00:00-04:00
43.32154846191406,2018-10-09 00:00:00-04:00
43.06658172607422,2018-10-10 00:00:00-04:00
41.583126068115234,2018-10-11 00:00:00-04:00
41.90763473510742,2018-10-12 00:00:00-04:00
42.085350036621094,2018-10-15 00:00:00-04:00
42.83479309082031,2018-10-16 00:00:00-04:00
43.57653045654297,2018-10-17 00:00:00-04:00
42.91205978393555,2018-10-18 00:00:00-04:00
44.47277069091797,2018-10-19 00:00:00-04:00
43.429725646972656,2018-10-22 00:00:00-04:00
43.731040954589844,2018-10-23 00:00:00-04:00
43.09748840332031,2018-10-24 00:00:00-04:00
43.25201416015625,2018-10-25 00:00:00-04:00
42.22441482543945,2018-10-26 00:00:00-04:00
42.896602630615234,2018-10-29 00:00:00-04:00
43.151573181152344,2018-10-30 00:00:00-04:00
42.47166061401367,2018-10-31 00:00:00-04:00
43.421993255615234,2018-11-01 00:00:00-04:00
39.1956901550293,2018-11-02 00:00:00-04:00
40.4782600402832,2018-11-05 00:00:00-05:00
41.30497360229492,2018-11-06 00:00:00-05:00
41.374515533447266,2018-11-07 00:00:00-05:00
41.1890869140625,2018-11-08 00:00:00-05:00
41.7144660949707,2018-11-09 00:00:00-05:00
41.46724319458008,2018-11-12 00:00:00-05:00
41.24317169189453,2018-11-13 00:00:00-05:00
40.67142105102539,2018-11-14 00:00:00-05:00
40.65187454223633,2018-11-15 00:00:00-05:00
40.72224807739258,2018-11-16 00:00:00-05:00
40.57367706298828,2018-11-19 00:00:00-05:00
39.83085632324219,2018-11-20 00:00:00-05:00
40.00288009643555,2018-11-21 00:00:00-05:00
39.9090576171875,2018-11-23 00:00:00-05:00
39.93250274658203,2018-11-26 00:00:00-05:00
40.50331115722656,2018-11-27 00:00:00-05:00
40.01852035522461,2018-11-28 00:00:00-05:00
40.02634048461914,2018-11-29 00:00:00-05:00
39.97161102294922,2018-11-30 00:00:00-05:00
40.206172943115234,2018-12-03 00:00:00-05:00
39.080223083496094,2018-12-04 00:00:00-05:00
38.72053527832031,2018-12-06 00:00:00-05:00
38.08718490600586,2018-12-07 00:00:00-05:00
37.743141174316406,2018-12-10 00:00:00-05:00
37.82915115356445,2018-12-11 00:00:00-05:00
37.735328674316406,2018-12-12 00:00:00-05:00
37.899532318115234,2018-12-13 00:00:00-05:00
37.10978698730469,2018-12-14 00:00:00-05:00
36.60936737060547,2018-12-17 00:00:00-05:00
36.085479736328125,2018-12-18 00:00:00-05:00
35.25664520263672,2018-12-19 00:00:00-05:00
35.06898498535156,2018-12-20 00:00:00-05:00
34.44344711303711,2018-12-21 00:00:00-05:00
33.26275634765625,2018-12-24 00:00:00-05:00
33.849205017089844,2018-12-26 00:00:00-05:00
34.216697692871094,2018-12-27 00:00:00-05:00
34.06813049316406,2018-12-28 00:00:00-05:00
33.65372085571289,2018-12-31 00:00:00-05:00
33.88828659057617,2019-01-02 00:00:00-05:00
33.86483383178711,2019-01-03 00:00:00-05:00
34.78749465942383,2019-01-04 00:00:00-05:00
35.44430923461914,2019-01-07 00:00:00-05:00
35.4755859375,2019-01-08 00:00:00-05:00
35.28792190551758,2019-01-09 00:00:00-05:00
35.65542221069336,2019-01-10 00:00:00-05:00
35.663246154785156,2019-01-11 00:00:00-05:00
36.16366958618164,2019-01-14 00:00:00-05:00
36.67974090576172,2019-01-15 00:00:00-05:00
36.625003814697266,2019-01-16 00:00:00-05:00
36.81266784667969,2019-01-17 00:00:00-05:00
37.164520263671875,2019-01-18 00:00:00-05:00
36.96903991699219,2019-01-22 00:00:00-05:00
36.79703140258789,2019-01-23 00:00:00-05:00
36.39043426513672,2019-01-24 00:00:00-05:00
36.554630279541016,2019-01-25 00:00:00-05:00
36.67192077636719,2019-01-28 00:00:00-05:00
36.65627670288086,2019-01-29 00:00:00-05:00
36.554630279541016,2019-01-30 00:00:00-05:00
37.57892990112305,2019-01-31 00:00:00-05:00
37.3443603515625,2019-02-01 00:00:00-05:00
37.3209114074707,2019-02-04 00:00:00-05:00
37.6414909362793,2019-02-05 00:00:00-05:00
37.28962326049805,2019-02-06 00:00:00-05:00
36.92995071411133,2019-02-07 00:00:00-05:00
37.10978698730469,2019-02-08 00:00:00-05:00
37.00813674926758,2019-02-11 00:00:00-05:00
37.61803436279297,2019-02-12 00:00:00-05:00
37.250526428222656,2019-02-13 00:00:00-05:00
37.01596450805664,2019-02-14 00:00:00-05:00
37.23488998413086,2019-02-15 00:00:00-05:00
37.35218048095703,2019-02-19 00:00:00-05:00
37.735328674316406,2019-02-20 00:00:00-05:00
37.672767639160156,2019-02-21 00:00:00-05:00
27.328006744384766,2019-02-22 00:00:00-05:00
26.765026092529297,2019-02-25 00:00:00-05:00
25.8970947265625,2019-02-26 00:00:00-05:00
25.177734375,2019-02-27 00:00:00-05:00
25.951831817626953,2019-02-28 00:00:00-05:00
25.334115982055664,2019-03-01 00:00:00-05:00
25.983110427856445,2019-03-04 00:00:00-05:00
25.834543228149414,2019-03-05 00:00:00-05:00
25.693796157836914,2019-03-06 00:00:00-05:00
25.242616653442383,2019-03-07 00:00:00-05:00
25.40884017944336,2019-03-08 00:00:00-05:00
25.464248657226562,2019-03-11 00:00:00-04:00
25.321773529052734,2019-03-12 00:00:00-04:00
25.567155838012695,2019-03-13 00:00:00-04:00
25.226789474487305,2019-03-14 00:00:00-04:00
25.400924682617188,2019-03-15 00:00:00-04:00
25.353431701660156,2019-03-18 00:00:00-04:00
25.43259048461914,2019-03-19 00:00:00-04:00
25.345516204833984,2019-03-20 00:00:00-04:00
25.92334747314453,2019-03-21 00:00:00-04:00
25.559236526489258,2019-03-22 00:00:00-04:00
25.725460052490234,2019-03-25 00:00:00-04:00
26.042081832885742,2019-03-26 00:00:00-04:00
25.836278915405273,2019-03-27 00:00:00-04:00
26.03416633605957,2019-03-28 00:00:00-04:00
25.844194412231445,2019-03-29 00:00:00-04:00
25.725460052490234,2019-04-01 00:00:00-04:00
25.39301109313965,2019-04-02 00:00:00-04:00
25.527568817138672,2019-04-03 00:00:00-04:00
25.875856399536133,2019-04-04 00:00:00-04:00
26.255800247192383,2019-04-05 00:00:00-04:00
26.27162742614746,2019-04-08 00:00:00-04:00
26.081661224365234,2019-04-09 00:00:00-04:00
26.105409622192383,2019-04-10 00:00:00-04:00
26.113327026367188,2019-04-11 00:00:00-04:00
26.176651000976562,2019-04-12 00:00:00-04:00
26.2320556640625,2019-04-15 00:00:00-04:00
26.152902603149414,2019-04-16 00:00:00-04:00
26.03416633605957,2019-04-17 00:00:00-04:00
26.089576721191406,2019-04-18 00:00:00-04:00
26.042081832885742,2019-04-22 00:00:00-04:00
26.20039939880371,2019-04-23 00:00:00-04:00
25.93126106262207,2019-04-24 00:00:00-04:00
25.74129295349121,2019-04-25 00:00:00-04:00
26.168733596801758,2019-04-26 00:00:00-04:00
26.334959030151367,2019-04-29 00:00:00-04:00
26.31121253967285,2019-04-30 00:00:00-04:00
26.113327026367188,2019-05-01 00:00:00-04:00
25.472164154052734,2019-05-02 00:00:00-04:00
25.78879165649414,2019-05-03 00:00:00-04:00
25.939180374145508,2019-05-06 00:00:00-04:00
25.725460052490234,2019-05-07 00:00:00-04:00
25.670055389404297,2019-05-08 00:00:00-04:00
25.78879165649414,2019-05-09 00:00:00-04:00
25.844194412231445,2019-05-10 00:00:00-04:00
25.30593490600586,2019-05-13 00:00:00-04:00
25.543405532836914,2019-05-14 00:00:00-04:00
25.64630889892578,2019-05-15 00:00:00-04:00
25.69379425048828,2019-05-16 00:00:00-04:00
25.749204635620117,2019-05-17 00:00:00-04:00
25.16345977783203,2019-05-20 00:00:00-04:00
25.31385612487793,2019-05-21 00:00:00-04:00
25.234699249267578,2019-05-22 00:00:00-04:00
24.894332885742188,2019-05-23 00:00:00-04:00
24.625205993652344,2019-05-24 00:00:00-04:00
23.00251579284668,2019-05-28 00:00:00-04:00
22.70172882080078,2019-05-29 00:00:00-04:00
21.995311737060547,2019-05-30 00:00:00-04:00
22.195999145507812,2019-05-31 00:00:00-04:00
22.81411361694336,2019-06-03 00:00:00-04:00
23.014799118041992,2019-06-04 00:00:00-04:00
22.8542537689209,2019-06-05 00:00:00-04:00
22.97466468811035,2019-06-06 00:00:00-04:00
23.07099723815918,2019-06-07 00:00:00-04:00
24.331310272216797,2019-06-10 00:00:00-04:00
24.275121688842773,2019-06-11 00:00:00-04:00
24.186813354492188,2019-06-12 00:00:00-04:00
24.411584854125977,2019-06-13 00:00:00-04:00
24.331310272216797,2019-06-14 00:00:00-04:00
24.218923568725586,2019-06-17 00:00:00-04:00
24.2992000579834,2019-06-18 00:00:00-04:00
24.85309600830078,2019-06-19 00:00:00-04:00
24.98956298828125,2019-06-20 00:00:00-04:00
25.27052879333496,2019-06-21 00:00:00-04:00
24.499889373779297,2019-06-24 00:00:00-04:00
24.628334045410156,2019-06-25 00:00:00-04:00
24.75676727294922,2019-06-26 00:00:00-04:00
24.70057487487793,2019-06-27 00:00:00-04:00
24.917322158813477,2019-06-28 00:00:00-04:00
24.451723098754883,2019-07-01 00:00:00-04:00
24.499889373779297,2019-07-02 00:00:00-04:00
25.085895538330078,2019-07-03 00:00:00-04:00
24.877180099487305,2019-07-05 00:00:00-04:00
24.63636016845703,2019-07-08 00:00:00-04:00
24.483835220336914,2019-07-09 00:00:00-04:00
25.126028060913086,2019-07-10 00:00:00-04:00
24.604248046875,2019-07-11 00:00:00-04:00
24.72465705871582,2019-07-12 00:00:00-04:00
24.628334045410156,2019-07-15 00:00:00-04:00
24.339338302612305,2019-07-16 00:00:00-04:00
24.435665130615234,2019-07-17 00:00:00-04:00
24.925342559814453,2019-07-18 00:00:00-04:00
25.31869125366211,2019-07-19 00:00:00-04:00
25.278554916381836,2019-07-22 00:00:00-04:00
25.647815704345703,2019-07-23 00:00:00-04:00
25.74414825439453,2019-07-24 00:00:00-04:00
25.326717376708984,2019-07-25 00:00:00-04:00
25.56754493713379,2019-07-26 00:00:00-04:00
25.495296478271484,2019-07-29 00:00:00-04:00
25.55951499938965,2019-07-30 00:00:00-04:00
25.695981979370117,2019-07-31 00:00:00-04:00
26.1134090423584,2019-08-01 00:00:00-04:00
25.856529235839844,2019-08-02 00:00:00-04:00
25.238418579101562,2019-08-05 00:00:00-04:00
24.548051834106445,2019-08-06 00:00:00-04:00
24.78084945678711,2019-08-07 00:00:00-04:00
22.653564453125,2019-08-08 00:00:00-04:00
21.272836685180664,2019-08-09 00:00:00-04:00
21.10426139831543,2019-08-12 00:00:00-04:00
20.839353561401367,2019-08-13 00:00:00-04:00
20.48614501953125,2019-08-14 00:00:00-04:00
20.116884231567383,2019-08-15 00:00:00-04:00
20.39784049987793,2019-08-16 00:00:00-04:00
20.63866424560547,2019-08-19 00:00:00-04:00
20.50004005432129,2019-08-20 00:00:00-04:00
20.606050491333008,2019-08-21 00:00:00-04:00
20.89145278930664,2019-08-22 00:00:00-04:00
20.654970169067383,2019-08-23 00:00:00-04:00
20.858835220336914,2019-08-26 00:00:00-04:00
20.385881423950195,2019-08-27 00:00:00-04:00
20.524503707885742,2019-08-28 00:00:00-04:00
20.654970169067383,2019-08-29 00:00:00-04:00
20.809904098510742,2019-08-30 00:00:00-04:00
21.250246047973633,2019-09-03 00:00:00-04:00
21.413330078125,2019-09-04 00:00:00-04:00
21.682422637939453,2019-09-05 00:00:00-04:00
22.24507713317871,2019-09-06 00:00:00-04:00
22.897424697875977,2019-09-09 00:00:00-04:00
23.615005493164062,2019-09-10 00:00:00-04:00
23.87594223022461,2019-09-11 00:00:00-04:00
23.672086715698242,2019-09-12 00:00:00-04:00
23.85148048400879,2019-09-13 00:00:00-04:00
24.1531925201416,2019-09-16 00:00:00-04:00
23.125743865966797,2019-09-17 00:00:00-04:00
23.166515350341797,2019-09-18 00:00:00-04:00
22.95450210571289,2019-09-19 00:00:00-04:00
22.94635009765625,2019-09-20 00:00:00-04:00
22.99527359008789,2019-09-23 00:00:00-04:00
22.77510643005371,2019-09-24 00:00:00-04:00
22.94635009765625,2019-09-25 00:00:00-04:00
22.840341567993164,2019-09-26 00:00:00-04:00
22.70171546936035,2019-09-27 00:00:00-04:00
22.77918243408203,2019-09-30 00:00:00-04:00
22.29399871826172,2019-10-01 00:00:00-04:00
21.649805068969727,2019-10-02 00:00:00-04:00
21.641651153564453,2019-10-03 00:00:00-04:00
21.996366500854492,2019-10-04 00:00:00-04:00
21.967824935913086,2019-10-07 00:00:00-04:00
21.7802791595459,2019-10-08 00:00:00-04:00
21.796585083007812,2019-10-09 00:00:00-04:00
21.967824935913086,2019-10-10 00:00:00-04:00
22.081985473632812,2019-10-11 00:00:00-04:00
22.27768898010254,2019-10-14 00:00:00-04:00
22.41631317138672,2019-10-15 00:00:00-04:00
22.37554168701172,2019-10-16 00:00:00-04:00
22.644636154174805,2019-10-17 00:00:00-04:00
22.51416778564453,2019-10-18 00:00:00-04:00
22.6772518157959,2019-10-21 00:00:00-04:00
23.239906311035156,2019-10-22 00:00:00-04:00
23.329607009887695,2019-10-23 00:00:00-04:00
23.199134826660156,2019-10-24 00:00:00-04:00
23.142051696777344,2019-10-25 00:00:00-04:00
23.13389778137207,2019-10-28 00:00:00-04:00
22.94635009765625,2019-10-29 00:00:00-04:00
23.239906311035156,2019-10-30 00:00:00-04:00
26.363025665283203,2019-10-31 00:00:00-04:00
26.591344833374023,2019-11-01 00:00:00-04:00
27.178455352783203,2019-11-04 00:00:00-05:00
26.83597183227539,2019-11-05 00:00:00-05:00
27.02352523803711,2019-11-06 00:00:00-05:00
26.68104362487793,2019-11-07 00:00:00-05:00
26.787050247192383,2019-11-08 00:00:00-05:00
26.713655471801758,2019-11-11 00:00:00-05:00
26.893056869506836,2019-11-12 00:00:00-05:00
27.15399169921875,2019-11-13 00:00:00-05:00
25.552812576293945,2019-11-14 00:00:00-05:00
25.833433151245117,2019-11-15 00:00:00-05:00
25.59408187866211,2019-11-18 00:00:00-05:00
25.833433151245117,2019-11-19 00:00:00-05:00
25.66011619567871,2019-11-20 00:00:00-05:00
24.958560943603516,2019-11-21 00:00:00-05:00
25.2061710357666,2019-11-22 00:00:00-05:00
25.635353088378906,2019-11-25 00:00:00-05:00
25.148391723632812,2019-11-26 00:00:00-05:00
25.06586265563965,2019-11-27 00:00:00-05:00
25.17315673828125,2019-11-29 00:00:00-05:00
25.544565200805664,2019-12-02 00:00:00-05:00
25.420757293701172,2019-12-03 00:00:00-05:00
25.610591888427734,2019-12-04 00:00:00-05:00
25.792165756225586,2019-12-05 00:00:00-05:00
25.66011619567871,2019-12-06 00:00:00-05:00
26.353403091430664,2019-12-09 00:00:00-05:00
26.3121337890625,2019-12-10 00:00:00-05:00
